Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2020-01-02,2143.41015625,7649.16064453125,184.88497924804688,479.2982177734375,1901.04833984375,3177.845458984375,1784.89013671875,593.335205078125,63.564823150634766,1900.603515625,4505.22802734375,233.737060546875,2251.009521484375,4638.69091796875,147.1765899658203
2020-01-03,2128.322998046875,7689.10400390625,182.9882354736328,492.4555969238281,1888.0616455078125,3184.334716796875,1792.121337890625,592.6373901367188,62.90632629394531,1907.5948486328125,4482.8330078125,232.57040405273438,2292.90673828125,4649.361328125,147.31602478027344
2020-01-06,2087.9267578125,7612.212890625,180.6721649169922,502.4732666015625,1857.09326171875,3178.344970703125,1778.0611572265625,583.4646606445312,63.10586929321289,1896.109130859375,4409.1806640625,232.2959442138672,2303.3818359375,4614.6806640625,146.4596405029297
2020-01-07,2102.528076171875,7634.1806640625,182.82852172851562,497.1903381347656,1859.09130859375,3179.3427734375,1770.026123046875,581.6699829101562,62.96619415283203,1890.6162109375,4419.134765625,229.2764129638672,2284.926513671875,4575.1982421875,146.04141235351562
2020-01-08,2095.713623046875,7615.20849609375,181.73037719726562,492.7048034667969,1895.553955078125,3203.30419921875,1778.864501953125,579.5762329101562,62.64692306518555,1897.607421875,4478.8525390625,228.38433837890625,2269.963134765625,4524.51123046875,146.87786865234375
2020-01-09,2086.953369140625,7670.13134765625,182.54898071289062,490.4620666503906,1908.041015625,3240.243896484375,1797.946533203125,586.3560180664062,61.70906066894531,1926.5709228515625,4430.08251953125,235.1781768798828,2255.00048828125,4568.26220703125,151.31906127929688
2020-01-10,2107.394287109375,7634.1806640625,180.692138671875,493.65179443359375,1910.538330078125,3239.744873046875,1805.1776123046875,582.8663940429688,60.19252395629883,1929.5670166015625,4466.9091796875,234.21749877929688,2257.992919921875,4593.3388671875,151.0004119873047
2020-01-13,2127.3486328125,7639.1748046875,181.3709716796875,495.49578857421875,1928.0206298828125,3227.264892578125,1817.02880859375,589.0479125976562,58.60614776611328,1944.0489501953125,4533.5927734375,231.81561279296875,2262.48193359375,4634.42333984375,150.98046875
2020-01-14,2114.695068359375,7680.11669921875,180.692138671875,494.2996520996094,1953.9940185546875,3225.76708984375,1812.2078857421875,588.649169921875,58.616127014160156,1972.013671875,4523.640625,231.12928771972656,2251.50732421875,4609.34619140625,155.87973022460938
2020-01-15,2103.98779296875,7824.91064453125,178.19638061523438,493.6019287109375,1969.47802734375,3270.695068359375,1843.141357421875,588.0508422851562,57.67826843261719,1998.47998046875,4501.744140625,232.2273406982422,2256.99462890625,4644.02587890625,157.2937469482422
2020-01-16,2117.61474609375,7696.09375,176.49928283691406,496.24334716796875,1924.287109375,3245.235595703125,1815.8236083984375,589.1478271484375,57.768062591552734,1987.494140625,4505.22802734375,232.4332275390625,2249.5126953125,4646.1611328125,155.0233612060547
2020-01-17,2185.75244140625,7866.8515625,174.9419403076172,494.7980041503906,1934.77783203125,3275.686767578125,1853.988037109375,592.2384033203125,58.31681442260742,2001.4761962890625,4629.14208984375,231.88418579101562,2243.0283203125,4695.24755859375,153.7288360595703
2020-01-20,2180.88623046875,7825.91015625,174.70233154296875,491.90740966796875,1933.279052734375,3267.2001953125,1845.953369140625,590.643310546875,57.768062591552734,1992.487548828125,4655.0205078125,227.9725799560547,2236.54443359375,4695.78125,154.34622192382812
2020-01-21,2141.46337890625,7812.92822265625,174.10336303710938,488.76763916015625,1934.77783203125,3246.733154296875,1845.953369140625,583.8634643554688,58.366695404052734,1993.98583984375,4586.841796875,227.83529663085938,2199.63427734375,4709.119140625,154.2466278076172
2020-01-22,2131.730224609375,7690.1025390625,174.4627685546875,478.9493408203125,1910.799072265625,3216.7822265625,1827.8756103515625,579.4765014648438,57.9576301574707,2002.4752197265625,4581.86572265625,222.6884307861328,2181.1796875,4681.37451171875,152.05592346191406
2020-01-23,2057.751708984375,7646.16357421875,171.2082977294922,480.593994140625,1885.32177734375,3211.79052734375,1830.88818359375,571.30078125,57.26919937133789,1998.47998046875,4405.19970703125,223.85508728027344,2167.2138671875,4661.6328125,153.5496063232422
2020-01-24,2075.272705078125,7648.16162109375,173.14500427246094,484.53125,1925.2862548828125,3234.752685546875,1830.687744140625,577.6817626953125,57.9576301574707,2047.4183349609375,4417.6416015625,225.77655029296875,2181.6787109375,4774.212890625,155.8398895263672
2020-01-27,1978.420166015625,7489.38720703125,170.3896942138672,475.4107666015625,1897.8106689453125,3187.330078125,1790.31396484375,557.4419555664062,56.979862213134766,2017.4561767578125,4196.1865234375,218.4336700439453,2139.282470703125,4725.65966796875,153.6492156982422
2020-01-28,1997.8878173828125,7640.17236328125,171.7274169921875,480.1953430175781,1935.77685546875,3141.404541015625,1799.7542724609375,566.0166015625,57.50865173339844,2043.4234619140625,4230.02587890625,223.37464904785156,2143.77099609375,4802.49169921875,155.99923706054688
2020-01-29,1993.0211181640625,7683.11181640625,171.7274169921875,476.3577575683594,1934.77783203125,3104.963623046875,1821.849609375,564.62060546875,57.368980407714844,2028.4423828125,4220.5712890625,231.06069946289062,2125.815185546875,4735.796875,154.963623046875
2020-01-30,1976.9600830078125,7504.36572265625,171.2082977294922,465.5926513671875,1897.8106689453125,3024.0947265625,1800.15625,561.3304443359375,57.797996520996094,2028.4423828125,4146.91845703125,231.26657104492188,2033.041015625,4831.302734375,149.765625
2020-01-31,1932.7681884765625,7413.49462890625,167.71424865722656,455.2261657714844,1875.330810546875,3005.12548828125,1791.7198486328125,550.1636352539062,56.66059494018555,2010.46533203125,4064.80712890625,229.89405822753906,1989.5474853515625,4837.7060546875,148.6702880859375
2020-02-03,1939.387451171875,7445.44921875,169.39137268066406,451.2391357421875,1885.32177734375,3092.982666015625,1808.5927734375,554.0520629882812,56.421138763427734,2014.460205078125,4064.30908203125,231.67832946777344,1959.6202392578125,4887.32470703125,150.1838836669922
2020-02-04,2011.5155029296875,7524.3369140625,171.7074432373047,470.0282897949219,1889.3182373046875,3135.4140625,1822.8538818359375,562.0285034179688,57.368980407714844,2056.406982421875,4186.73095703125,235.1781768798828,1990.5447998046875,4901.732421875,150.60211181640625
